STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,age,Age class,ord_brth,Birth order,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y22,22 years,TOTAL,Total,CZ,Czechia,2023,,1843,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y22,22 years,TOTAL,Total,DE,Germany,2014,,14912,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y22,22 years,TOTAL,Total,DE,Germany,2015,,14897,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y22,22 years,TOTAL,Total,DE,Germany,2016,,16172,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y22,22 years,TOTAL,Total,DE,Germany,2017,,15321,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y22,22 years,TOTAL,Total,DE,Germany,2018,,15198,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y22,22 years,TOTAL,Total,DE,Germany,2019,,14714,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y22,22 years,TOTAL,Total,DE,Germany,2020,,13354,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y22,22 years,TOTAL,Total,DE,Germany,2021,,12684,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y22,22 years,TOTAL,Total,DE,Germany,2022,,12702,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y22,22 years,TOTAL,Total,DE,Germany,2023,,12424,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y22,22 years,TOTAL,Total,DE_TOT,Germany including former GDR,2014,,14912,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y22,22 years,TOTAL,Total,DE_TOT,Germany including former GDR,2015,,14897,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y22,22 years,TOTAL,Total,DE_TOT,Germany including former GDR,2016,,16172,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y22,22 years,TOTAL,Total,DE_TOT,Germany including former GDR,2017,,15321,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y22,22 years,TOTAL,Total,DE_TOT,Germany including former GDR,2018,,15198,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y22,22 years,TOTAL,Total,DE_TOT,Germany including former GDR,2019,,14714,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y22,22 years,TOTAL,Total,DE_TOT,Germany including former GDR,2020,,13354,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y22,22 years,TOTAL,Total,DE_TOT,Germany including former GDR,2021,,12684,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y22,22 years,TOTAL,Total,DE_TOT,Germany including former GDR,2022,,12702,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y22,22 years,TOTAL,Total,DE_TOT,Germany including former GDR,2023,,12424,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y22,22 years,TOTAL,Total,DK,Denmark,2014,,1128,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y22,22 years,TOTAL,Total,DK,Denmark,2015,,1194,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y22,22 years,TOTAL,Total,DK,Denmark,2016,,1234,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y22,22 years,TOTAL,Total,DK,Denmark,2017,,1209,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y22,22 years,TOTAL,Total,DK,Denmark,2018,,1065,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y22,22 years,TOTAL,Total,DK,Denmark,2019,,969,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y22,22 years,TOTAL,Total,DK,Denmark,2020,,815,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y22,22 years,TOTAL,Total,DK,Denmark,2021,,749,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y22,22 years,TOTAL,Total,DK,Denmark,2022,,687,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y22,22 years,TOTAL,Total,DK,Denmark,2023,,636,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y22,22 years,TOTAL,Total,EA19,Euro area - 19 countries  (2015-2022),2014,,69930,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y22,22 years,TOTAL,Total,EA19,Euro area - 19 countries  (2015-2022),2015,,66582,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y22,22 years,TOTAL,Total,EA19,Euro area - 19 countries  (2015-2022),2016,,64821,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y22,22 years,TOTAL,Total,EA19,Euro area - 19 countries  (2015-2022),2017,,62318,,bep,"break in time series, estimated, provisional",,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y22,22 years,TOTAL,Total,EA19,Euro area - 19 countries  (2015-2022),2018,,60644,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y22,22 years,TOTAL,Total,EA19,Euro area - 19 countries  (2015-2022),2019,,58650,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y22,22 years,TOTAL,Total,EA19,Euro area - 19 countries  (2015-2022),2020,,55340,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y22,22 years,TOTAL,Total,EA19,Euro area - 19 countries  (2015-2022),2021,,51745,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y22,22 years,TOTAL,Total,EA19,Euro area - 19 countries  (2015-2022),2022,,52308,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y22,22 years,TOTAL,Total,EA19,Euro area - 19 countries  (2015-2022),2023,,50242,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y22,22 years,TOTAL,Total,EA20,Euro area – 20 countries (from 2023),2014,,71049,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y22,22 years,TOTAL,Total,EA20,Euro area – 20 countries (from 2023),2015,,67590,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y22,22 years,TOTAL,Total,EA20,Euro area – 20 countries (from 2023),2016,,65818,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y22,22 years,TOTAL,Total,EA20,Euro area – 20 countries (from 2023),2017,,63279,,bep,"break in time series, estimated, provisional",,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y22,22 years,TOTAL,Total,EA20,Euro area – 20 countries (from 2023),2018,,61587,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y22,22 years,TOTAL,Total,EA20,Euro area – 20 countries (from 2023),2019,,59573,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y22,22 years,TOTAL,Total,EA20,Euro area – 20 countries (from 2023),2020,,56254,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y22,22 years,TOTAL,Total,EA20,Euro area – 20 countries (from 2023),2021,,52538,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y22,22 years,TOTAL,Total,EA20,Euro area – 20 countries (from 2023),2022,,53074,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y22,22 years,TOTAL,Total,EA20,Euro area – 20 countries (from 2023),2023,,50864,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y22,22 years,TOTAL,Total,EE,Estonia,2014,,405,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y22,22 years,TOTAL,Total,EE,Estonia,2015,,386,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y22,22 years,TOTAL,Total,EE,Estonia,2016,,312,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y22,22 years,TOTAL,Total,EE,Estonia,2017,,281,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y22,22 years,TOTAL,Total,EE,Estonia,2018,,283,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y22,22 years,TOTAL,Total,EE,Estonia,2019,,284,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y22,22 years,TOTAL,Total,EE,Estonia,2020,,200,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y22,22 years,TOTAL,Total,EE,Estonia,2021,,240,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y22,22 years,TOTAL,Total,EE,Estonia,2022,,267,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y22,22 years,TOTAL,Total,EE,Estonia,2023,,228,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y22,22 years,TOTAL,Total,EEA30_2007,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2014,,127818,,e,estimated,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y22,22 years,TOTAL,Total,EEA30_2007,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2015,,121676,,bep,"break in time series, estimated, provisional",,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y22,22 years,TOTAL,Total,EEA30_2007,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2016,,118753,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y22,22 years,TOTAL,Total,EEA30_2007,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2017,,113897,,bep,"break in time series, estimated, provisional",,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y22,22 years,TOTAL,Total,EEA30_2007,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2018,,109288,,be,"break in time series, estimated",,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y22,22 years,TOTAL,Total,EEA31,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2014,,128937,,e,estimated,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y22,22 years,TOTAL,Total,EEA31,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2015,,122684,,bep,"break in time series, estimated, provisional",,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y22,22 years,TOTAL,Total,EEA31,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2016,,119750,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y22,22 years,TOTAL,Total,EEA31,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2017,,114858,,bep,"break in time series, estimated, provisional",,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y22,22 years,TOTAL,Total,EEA31,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2018,,110231,,be,"break in time series, estimated",,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y22,22 years,TOTAL,Total,EFTA,European Free Trade Association,2020,,1721,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y22,22 years,TOTAL,Total,EFTA,European Free Trade Association,2021,,1610,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y22,22 years,TOTAL,Total,EFTA,European Free Trade Association,2022,,1536,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y22,22 years,TOTAL,Total,EFTA,European Free Trade Association,2023,,1521,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y22,22 years,TOTAL,Total,EL,Greece,2014,,1510,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y22,22 years,TOTAL,Total,EL,Greece,2015,,1394,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y22,22 years,TOTAL,Total,EL,Greece,2016,,1355,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y22,22 years,TOTAL,Total,EL,Greece,2017,,1442,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y22,22 years,TOTAL,Total,EL,Greece,2018,,1407,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y22,22 years,TOTAL,Total,EL,Greece,2019,,1374,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y22,22 years,TOTAL,Total,EL,Greece,2020,,1382,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y22,22 years,TOTAL,Total,EL,Greece,2021,,1175,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y22,22 years,TOTAL,Total,EL,Greece,2022,,1085,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y22,22 years,TOTAL,Total,EL,Greece,2023,,1026,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y22,22 years,TOTAL,Total,ES,Spain,2014,,5884,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y22,22 years,TOTAL,Total,ES,Spain,2015,,5728,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y22,22 years,TOTAL,Total,ES,Spain,2016,,5349,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y22,22 years,TOTAL,Total,ES,Spain,2017,,5415,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y22,22 years,TOTAL,Total,ES,Spain,2018,,5257,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y22,22 years,TOTAL,Total,ES,Spain,2019,,5293,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y22,22 years,TOTAL,Total,ES,Spain,2020,,5239,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y22,22 years,TOTAL,Total,ES,Spain,2021,,4706,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y22,22 years,TOTAL,Total,ES,Spain,2022,,4946,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y22,22 years,TOTAL,Total,ES,Spain,2023,,4924,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y22,22 years,TOTAL,Total,EU27_2007,European Union - 27 countries (2007-2013),2014,,126248,,e,estimated,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y22,22 years,TOTAL,Total,EU27_2007,European Union - 27 countries (2007-2013),2015,,120265,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y22,22 years,TOTAL,Total,EU27_2007,European Union - 27 countries (2007-2013),2016,,117388,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y22,22 years,TOTAL,Total,EU27_2007,European Union - 27 countries (2007-2013),2017,,112680,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y22,22 years,TOTAL,Total,EU27_2007,European Union - 27 countries (2007-2013),2018,,108137,,be,"break in time series, estimated",,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y22,22 years,TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2014,,102378,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y22,22 years,TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2015,,97599,,bep,"break in time series, estimated, provisional",,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y22,22 years,TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2016,,95592,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y22,22 years,TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2017,,92132,,bep,"break in time series, estimated, provisional",,
