country,year,age_group_5,deaths,population
Netherlands,2018,35-39,621,1025356
Netherlands,2018,40-44,971,1038312
Netherlands,2018,45-49,1906,1268823
Netherlands,2018,5-9,67,928066
Netherlands,2018,50-54,3349,1279846
Netherlands,2018,55-59,5469,1211510
Netherlands,2018,60-64,8058,1079738
Netherlands,2018,65-69,11454,999537
Netherlands,2018,70-74,16706,871925
Netherlands,2018,75-79,19066,588740
Netherlands,2018,80-84,24381,408255
Netherlands,2018,85+,59225,370659
Netherlands,2019,0-4,715,866062
Netherlands,2019,10-14,66,956315
Netherlands,2019,15-19,216,1052019
Netherlands,2019,20-24,329,1079925
Netherlands,2019,25-29,370,1121863
Netherlands,2019,30-34,466,1076906
Netherlands,2019,35-39,622,1031293
Netherlands,2019,40-44,969,1025388
Netherlands,2019,45-49,1804,1235719
Netherlands,2019,5-9,49,917442
Netherlands,2019,50-54,3206,1276856
Netherlands,2019,55-59,5267,1231532
Netherlands,2019,60-64,7738,1096839
Netherlands,2019,65-69,11152,993074
Netherlands,2019,70-74,16665,913384
Netherlands,2019,75-79,19435,608726
Netherlands,2019,80-84,24683,422114
Netherlands,2019,85+,58133,376706
Netherlands,2020,0-4,730,861472
Netherlands,2020,10-14,90,953204
Netherlands,2020,15-19,192,1049158
Netherlands,2020,20-24,299,1094585
Netherlands,2020,25-29,373,1138965
Netherlands,2020,30-34,506,1102103
Netherlands,2020,35-39,685,1045828
Netherlands,2020,40-44,1001,1022008
Netherlands,2020,45-49,1895,1186068
Netherlands,2020,5-9,51,911423
Netherlands,2020,50-54,3422,1281826
Netherlands,2020,55-59,5149,1250592
Netherlands,2020,60-64,8252,1117798
Netherlands,2020,65-69,11853,996048
Netherlands,2020,70-74,18511,941219
Netherlands,2020,75-79,22362,633200
Netherlands,2020,80-84,28081,436056
Netherlands,2020,85+,65226,386032
Netherlands,2021,0-4,673,857626
Netherlands,2021,10-14,91,954278
Netherlands,2021,15-19,179,1031735
Netherlands,2021,20-24,334,1107486
Netherlands,2021,25-29,412,1132942
Netherlands,2021,30-34,531,1126489
Netherlands,2021,35-39,669,1054086
Netherlands,2021,40-44,1026,1033488
Netherlands,2021,45-49,1809,1132574
Netherlands,2021,5-9,58,899827
Netherlands,2021,50-54,3509,1286131
Netherlands,2021,55-59,5781,1263557
Netherlands,2021,60-64,8563,1137661
Netherlands,2021,65-69,12466,1003778
Netherlands,2021,70-74,19207,971036
Netherlands,2021,75-79,23269,644060
Netherlands,2021,80-84,28136,449123
Netherlands,2021,85+,64259,389538
Netherlands,2022,0-4,652,864653
Netherlands,2022,10-14,89,953188
Netherlands,2022,15-19,248,1025356
Netherlands,2022,20-24,355,1132885
Netherlands,2022,25-29,378,1134506
Netherlands,2022,30-34,545,1148479
Netherlands,2022,35-39,670,1071971
Netherlands,2022,40-44,1061,1044047
Netherlands,2022,45-49,1777,1088454
Netherlands,2022,5-9,72,894620
Netherlands,2022,50-54,3444,1283070
Netherlands,2022,55-59,5433,1265493
Netherlands,2022,60-64,8189,1158497
Netherlands,2022,65-69,12001,1017316
Netherlands,2022,70-74,18018,941425
Netherlands,2022,75-79,24396,713605
Netherlands,2022,80-84,27505,457540
Netherlands,2022,85+,65279,395567
Netherlands,2023,0-4,681,868155
Netherlands,2023,10-14,85,960571
Netherlands,2023,15-19,217,1023081
Netherlands,2023,20-24,361,1167263
Netherlands,2023,25-29,409,1154999
Netherlands,2023,30-34,535,1182373
Netherlands,2023,35-39,722,1107389
Netherlands,2023,40-44,1036,1062885
Netherlands,2023,45-49,1554,1061657
Netherlands,2023,5-9,67,898651
Netherlands,2023,50-54,3203,1274653
Netherlands,2023,55-59,5278,1267026
Netherlands,2023,60-64,8178,1181421
Netherlands,2023,65-69,12008,1030621
Netherlands,2023,70-74,17346,927219
Netherlands,2023,75-79,25159,770710
Netherlands,2023,80-84,28216,470814
Netherlands,2023,85+,64466,401803
Norway,2011,0-4,176,308826
Norway,2011,10-14,34,315104
Norway,2011,15-19,153,323624
Norway,2011,20-24,168,319016
Norway,2011,25-29,170,313110
Norway,2011,30-34,222,320475
Norway,2011,35-39,265,356039
Norway,2011,40-44,380,369483
Norway,2011,45-49,640,342491
Norway,2011,5-9,20,297779
Norway,2011,50-54,895,320865
Norway,2011,55-59,1436,298842
Norway,2011,60-64,2133,292408
Norway,2011,65-69,2803,226767
Norway,2011,70-74,3141,163776
Norway,2011,75-79,4508,130547
Norway,2011,80-84,6781,108831
Norway,2011,85+,17377,112322
Norway,2012,0-4,184,310767
Norway,2012,10-14,38,311739
Norway,2012,15-19,74,324990
Norway,2012,20-24,138,330595
Norway,2012,25-29,149,322192
Norway,2012,30-34,183,325839
Norway,2012,35-39,257,351335
Norway,2012,40-44,372,373650
Norway,2012,45-49,578,351357
Norway,2012,5-9,25,301069
Norway,2012,50-54,914,322913
Norway,2012,55-59,1346,305263
Norway,2012,60-64,2134,286147
Norway,2012,65-69,3029,249106
Norway,2012,70-74,3281,167124
Norway,2012,75-79,4393,130201
Norway,2012,80-84,6854,107918
Norway,2012,85+,17982,113665
Norway,2013,0-4,171,313215
Norway,2013,10-14,16,308467
Norway,2013,15-19,86,326069
Norway,2013,20-24,142,339047
Norway,2013,25-29,160,331433
Norway,2013,30-34,183,334969
Norway,2013,35-39,252,345567
Norway,2013,40-44,393,377052
Norway,2013,45-49,571,359218
Norway,2013,5-9,20,305702
Norway,2013,50-54,890,326679
Norway,2013,55-59,1436,308597
Norway,2013,60-64,2033,284646
Norway,2013,65-69,3172,263972
Norway,2013,70-74,3312,174404
Norway,2013,75-79,4364,130653
Norway,2013,80-84,6508,108068
Norway,2013,85+,17422,113517
Norway,2014,0-4,168,311912
Norway,2014,10-14,21,308183
Norway,2014,15-19,68,325805
Norway,2014,20-24,135,342428
Norway,2014,25-29,163,342336
Norway,2014,30-34,190,341063
Norway,2014,35-39,249,343328
Norway,2014,40-44,343,375806
Norway,2014,45-49,576,367228
Norway,2014,5-9,25,310750
Norway,2014,50-54,906,330455
Norway,2014,55-59,1298,311919
Norway,2014,60-64,1933,285285
Norway,2014,65-69,3081,273975
Norway,2014,70-74,3374,183473
Norway,2014,75-79,4322,134350
Norway,2014,80-84,6251,106410
Norway,2014,85+,17266,114350
Norway,2015,0-4,164,308598
Norway,2015,10-14,22,307560
Norway,2015,15-19,67,326506
Norway,2015,20-24,126,344077
Norway,2015,25-29,168,353320
Norway,2015,30-34,181,346350
Norway,2015,35-39,205,342043
Norway,2015,40-44,347,373723
Norway,2015,45-49,538,373276
Norway,2015,5-9,11,316235
Norway,2015,50-54,825,336614
Norway,2015,55-59,1302,315704
Norway,2015,60-64,1903,287494
Norway,2015,65-69,2945,277702
Norway,2015,70-74,3611,196863
Norway,2015,75-79,4393,139300
Norway,2015,80-84,6151,105523
Norway,2015,85+,17717,114914
Norway,2016,0-4,153,305395
Norway,2016,10-14,30,307379
Norway,2016,15-19,84,326824
Norway,2016,20-24,119,342834
Norway,2016,25-29,160,362507
Norway,2016,30-34,204,350142
Norway,2016,35-39,236,343525
Norway,2016,40-44,330,370016
Norway,2016,45-49,540,376271
Norway,2016,5-9,12,321181
Norway,2016,50-54,865,343943
Norway,2016,55-59,1271,317784
Norway,2016,60-64,1940,291084
Norway,2016,65-69,3068,279227
Norway,2016,70-74,3792,210935
Norway,2016,75-79,4384,144913
Norway,2016,80-84,5882,104264
Norway,2016,85+,17656,115761
Norway,2017,0-4,163,303493
Norway,2017,10-14,26,311406
Norway,2017,15-19,75,325020
Norway,2017,20-24,141,343302
Norway,2017,25-29,151,367938
Norway,2017,30-34,167,354883
Norway,2017,35-39,204,345142
Norway,2017,40-44,296,363010
Norway,2017,45-49,516,378720
Norway,2017,5-9,20,322811
Norway,2017,50-54,820,351522
Norway,2017,55-59,1233,319031
Norway,2017,60-64,1824,297217
Norway,2017,65-69,2897,273454
Norway,2017,70-74,4091,232059
Norway,2017,75-79,4518,148329
Norway,2017,80-84,5844,104602
Norway,2017,85+,17788,116378
Norway,2018,0-4,142,299579
Norway,2018,10-14,31,315683
Norway,2018,15-19,67,321959
Norway,2018,20-24,125,342370
Norway,2018,25-29,163,371575
Norway,2018,30-34,180,358391
Norway,2018,35-39,242,349993
Norway,2018,40-44,314,354394
Norway,2018,45-49,509,380674
Norway,2018,5-9,18,323672
Norway,2018,50-54,792,358543
Norway,2018,55-59,1243,322182
Norway,2018,60-64,1862,300179
Norway,2018,65-69,2765,272143
Norway,2018,70-74,4149,246071
Norway,2018,75-79,4768,155459
Norway,2018,80-84,5896,105747
Norway,2018,85+,17574,117005
Norway,2019,0-4,143,294863
Norway,2019,10-14,28,320042
Norway,2019,15-19,83,320499
Norway,2019,20-24,156,341231
Norway,2019,25-29,158,371188
Norway,2019,30-34,177,364972
Norway,2019,35-39,218,352397
Norway,2019,40-44,301,350211
Norway,2019,45-49,485,378428
Norway,2019,5-9,21,320053
Norway,2019,50-54,803,366044
Norway,2019,55-59,1176,325700
Norway,2019,60-64,1864,303743
Norway,2019,65-69,2650,273004
Norway,2019,70-74,4336,255791
Norway,2019,75-79,4878,164047
Norway,2019,80-84,5920,109210
Norway,2019,85+,17287,116789
Norway,2020,0-4,114,290063
Norway,2020,10-14,32,324769
Norway,2020,15-19,91,318622
Norway,2020,20-24,115,340829
Norway,2020,25-29,171,370923
Norway,2020,30-34,180,374224
Norway,2020,35-39,225,356323
Norway,2020,40-44,314,347515
Norway,2020,45-49,529,376148
Norway,2020,5-9,17,315295
Norway,2020,50-54,772,371931
Norway,2020,55-59,1151,331899
Norway,2020,60-64,1748,307223
Norway,2020,65-69,2663,275272
Norway,2020,70-74,4313,259452
Norway,2020,75-79,4974,176382
Norway,2020,80-84,6048,113715
Norway,2020,85+,17154,116995
Norway,2021,0-4,120,282960
Norway,2021,10-14,35,328058
Norway,2021,15-19,89,316199
Norway,2021,20-24,113,338421
Norway,2021,25-29,140,366886
Norway,2021,30-34,160,380835
Norway,2021,35-39,226,358289
Norway,2021,40-44,295,347789
Norway,2021,45-49,487,371802
Norway,2021,5-9,13,310573
Norway,2021,50-54,756,374837
Norway,2021,55-59,1211,339326
Norway,2021,60-64,1770,309652
Norway,2021,65-69,2667,278867
Norway,2021,70-74,4282,261129
Norway,2021,75-79,5634,189339
Norway,2021,80-84,6273,118947
Norway,2021,85+,17731,117460
Norway,2022,0-4,124,280040
Norway,2022,10-14,26,328273
Norway,2022,15-19,74,318747
Norway,2022,20-24,113,334910
Norway,2022,25-29,172,366673
Norway,2022,30-34,174,386185
Norway,2022,35-39,213,362937
Norway,2022,40-44,340,349306
Norway,2022,45-49,506,364927
Norway,2022,5-9,25,307674
Norway,2022,50-54,882,377734
Norway,2022,55-59,1261,347125
Norway,2022,60-64,1845,311265
Norway,2022,65-69,2886,284853
Norway,2022,70-74,4390,255966
Norway,2022,75-79,6518,208362
Norway,2022,80-84,6861,121973
Norway,2022,85+,19364,118320
Norway,2023,0-4,146,277785
Norway,2023,10-14,26,331674
Norway,2023,15-19,99,325360
Norway,2023,20-24,131,333966
Norway,2023,25-29,152,368198
Norway,2023,30-34,221,394345
Norway,2023,35-39,272,370973
Norway,2023,40-44,356,357260
Norway,2023,45-49,487,358569
Norway,2023,5-9,28,306608
Norway,2023,50-54,816,381407
Norway,2023,55-59,1222,355284
Norway,2023,60-64,1760,316094
Norway,2023,65-69,2808,288666
Norway,2023,70-74,4136,255592
Norway,2023,75-79,6426,220843
Norway,2023,80-84,6829,128028
Norway,2023,85+,17888,118332
Poland,2011,0-4,2168,2047019
Poland,2011,10-14,289,1971042
Poland,2011,15-19,1060,2411237
Poland,2011,20-24,1853,2804633
Poland,2011,25-29,2316,3171110
Poland,2011,30-34,2968,3048517
Poland,2011,35-39,4249,2712128
Poland,2011,40-44,5924,2338299
Poland,2011,45-49,9761,2441030
Poland,2011,5-9,214,1786504
Poland,2011,50-54,19296,2928231
Poland,2011,55-59,28768,2876908
Poland,2011,60-64,34263,2344534
Poland,2011,65-69,28257,1356932
Poland,2011,70-74,38447,1353813
Poland,2011,75-79,51386,1144336
Poland,2011,80-84,61785,806224
Poland,2011,85+,82497,520221
Poland,2012,0-4,2105,2049697
Poland,2012,10-14,263,1912251
Poland,2012,15-19,1010,2301999
Poland,2012,20-24,1688,2742021
Poland,2012,25-29,2209,3148276
Poland,2012,30-34,2875,3052135
Poland,2012,35-39,4116,2807549
Poland,2012,40-44,5762,2372621
Poland,2012,45-49,9397,2379062
Poland,2012,5-9,208,1801086
Poland,2012,50-54,18414,2821436
Poland,2012,55-59,28706,2898139
Poland,2012,60-64,36441,2462303
Poland,2012,65-69,30783,1456489
Poland,2012,70-74,37612,1325702
Poland,2012,75-79,51257,1144604
Poland,2012,80-84,63444,833082
Poland,2012,85+,88498,555340
Poland,2013,0-4,1990,2037240
Poland,2013,10-14,282,1857415
Poland,2013,15-19,987,2205323
Poland,2013,20-24,1626,2672816
Poland,2013,25-29,2062,3078203
Poland,2013,30-34,2768,3087044
Poland,2013,35-39,3987,2879824
Poland,2013,40-44,5629,2430841
Poland,2013,45-49,8642,2334350
Poland,2013,5-9,179,1848216
Poland,2013,50-54,16491,2692197
Poland,2013,55-59,28306,2915623
Poland,2013,60-64,36965,2546823
Poland,2013,65-69,33861,1609702
Poland,2013,70-74,36068,1283485
Poland,2013,75-79,50372,1142413
Poland,2013,80-84,63589,854294
Poland,2013,85+,93508,586726
Poland,2014,0-4,1860,1979311
Poland,2014,10-14,228,1814664
Poland,2014,15-19,834,2110235
Poland,2014,20-24,1582,2591796
Poland,2014,25-29,1957,2973869
Poland,2014,30-34,2773,3135528
Poland,2014,35-39,3942,2934460
Poland,2014,40-44,5542,2502674
Poland,2014,45-49,8086,2299127
Poland,2014,5-9,192,1924750
Poland,2014,50-54,14851,2569838
Poland,2014,55-59,26479,2913850
Poland,2014,60-64,35675,2607714
Poland,2014,65-69,35785,1784722
Poland,2014,70-74,33909,1249824
Poland,2014,75-79,47917,1145040
Poland,2014,80-84,60595,857640
Poland,2014,85+,94260,622814
Poland,2015,0-4,1739,1926441
Poland,2015,10-14,243,1789943
Poland,2015,15-19,777,2024374
Poland,2015,20-24,1457,2507493
Poland,2015,25-29,1887,2875535
Poland,2015,30-34,2758,3153719
Poland,2015,35-39,4000,2985913
Poland,2015,40-44,5522,2589437
Poland,2015,45-49,8196,2284280
Poland,2015,5-9,191,1998406
Poland,2015,50-54,14228,2460176
Poland,2015,55-59,26411,2890758
Poland,2015,60-64,37359,2659433
Poland,2015,65-69,40485,1963067
Poland,2015,70-74,33970,1225948
Poland,2015,75-79,48511,1144795
Poland,2015,80-84,62104,862317
Poland,2015,85+,105083,663579
Poland,2016,0-4,1761,1883878
Poland,2016,10-14,201,1780117
Poland,2016,15-19,677,1963253
Poland,2016,20-24,1311,2398531
Poland,2016,25-29,1828,2792010
Poland,2016,30-34,2863,3150947
Poland,2016,35-39,4004,3019957
Poland,2016,40-44,5595,2679347
Poland,2016,45-49,8159,2297498
Poland,2016,5-9,192,2044860
Poland,2016,50-54,13420,2376686
Poland,2016,55-59,24994,2810764
Poland,2016,60-64,36760,2709884
Poland,2016,65-69,42721,2154130
Poland,2016,70-74,33870,1205175
Poland,2016,75-79,45852,1136696
Poland,2016,80-84,58783,860729
Poland,2016,85+,105018,702747
Poland,2017,0-4,1845,1881467
Poland,2017,10-14,209,1795455
Poland,2017,15-19,661,1905208
Poland,2017,20-24,1251,2289902
Poland,2017,25-29,1836,2732215
Poland,2017,30-34,2847,3131458
Poland,2017,35-39,4019,3026097
Poland,2017,40-44,5795,2776151
Poland,2017,45-49,8173,2333383
Poland,2017,5-9,178,2055401
Poland,2017,50-54,12829,2319007
Poland,2017,55-59,23897,2710407
Poland,2017,60-64,36727,2733162
Poland,2017,65-69,44898,2263567
Poland,2017,70-74,37264,1296343
Poland,2017,75-79,45552,1116102
Poland,2017,80-84,59982,867151
Poland,2017,85+,114889,740488
Poland,2018,0-4,1733,1897382
Poland,2018,10-14,265,1843246
Poland,2018,15-19,673,1850599
Poland,2018,20-24,1244,2194530
Poland,2018,25-29,1806,2664508
Poland,2018,30-34,2842,3061736
Poland,2018,35-39,4172,3061457
Poland,2018,40-44,6180,2849028
Poland,2018,45-49,8345,2392061
Poland,2018,5-9,182,2046161
Poland,2018,50-54,12450,2277147
Poland,2018,55-59,22893,2589297
Poland,2018,60-64,37661,2752175
Poland,2018,65-69,47195,2343022
Poland,2018,70-74,41901,1434021
Poland,2018,75-79,45045,1082638
Poland,2018,80-84,60412,869716
Poland,2018,85+,119201,767963
Poland,2019,0-4,1644,1919018
Poland,2019,10-14,213,1922593
Poland,2019,15-19,640,1809745
Poland,2019,20-24,1148,2102657
Poland,2019,25-29,1765,2589169
Poland,2019,30-34,2862,2964750
Poland,2019,35-39,4278,3117151
Poland,2019,40-44,5986,2908354
Poland,2019,45-49,8330,2467264
Poland,2019,5-9,184,1992180
Poland,2019,50-54,12194,2246116
Poland,2019,55-59,21084,2474876
Poland,2019,60-64,36959,2752895
Poland,2019,65-69,47934,2400297
Poland,2019,70-74,45339,1590647
Poland,2019,75-79,42797,1054724
Poland,2019,80-84,58105,874011
Poland,2019,85+,118247,786365
Poland,2020,0-4,1477,1921497
Poland,2020,10-14,206,1998280
Poland,2020,15-19,641,1786579
Poland,2020,20-24,1202,2018851
Poland,2020,25-29,1776,2508023
Poland,2020,30-34,2868,2870306
Poland,2020,35-39,4739,3139152
Poland,2020,40-44,6696,2962472
Poland,2020,45-49,9331,2555771
Poland,2020,5-9,153,1942294
Poland,2020,50-54,13485,2233905
Poland,2020,55-59,21964,2372474
Poland,2020,60-64,39965,2731788
Poland,2020,65-69,55643,2447824
Poland,2020,70-74,58754,1748149
Poland,2020,75-79,50037,1035014
Poland,2020,80-84,68976,876987
Poland,2020,85+,139442,808772
Poland,2021,0-4,1567,1895800
Poland,2021,10-14,223,1963584
Poland,2021,15-19,684,1711936
Poland,2021,20-24,1156,1919495
Poland,2021,25-29,1791,2306977
Poland,2021,30-34,3044,2675636
Poland,2021,35-39,5117,3050700
Poland,2021,40-44,7458,2940005
Poland,2021,45-49,10649,2602743
Poland,2021,5-9,154,1899445
Poland,2021,50-54,14378,2209937
Poland,2021,55-59,22773,2255443
Poland,2021,60-64,42255,2619867
Poland,2021,65-69,62298,2468255
Poland,2021,70-74,69334,1896637
Poland,2021,75-79,55969,1003412
Poland,2021,80-84,71504,856709
Poland,2021,85+,149163,796776
Poland,2022,0-4,1456,1844209
Poland,2022,10-14,277,1988970
Poland,2022,15-19,657,1713407
Poland,2022,20-24,1122,1866311
Poland,2022,25-29,1615,2211703
Poland,2022,30-34,2899,2612619
Poland,2022,35-39,4804,3021935
Poland,2022,40-44,6385,2938330
Poland,2022,45-49,9496,2693747
Poland,2022,5-9,171,1903179
Poland,2022,50-54,12568,2242275
Poland,2022,55-59,18892,2197134
Poland,2022,60-64,34089,2516875
Poland,2022,65-69,51553,2475341
Poland,2022,70-74,59531,1976880
Poland,2022,75-79,49366,1068857
Poland,2022,80-84,59694,827228
Poland,2022,85+,133873,790761
Poland,2023,0-4,1262,1745504
Poland,2023,10-14,258,1999562
Poland,2023,15-19,662,1748395
Poland,2023,20-24,1008,1812973
Poland,2023,25-29,1505,2128895
Poland,2023,30-34,2442,2545843
Poland,2023,35-39,4271,2945612
Poland,2023,40-44,6112,2967375
Poland,2023,45-49,8626,2763666
Poland,2023,5-9,187,1923273
Poland,2023,50-54,11456,2299688
Poland,2023,55-59,16641,2157846
Poland,2023,60-64,29236,2404218
Poland,2023,65-69,47295,2490145
Poland,2023,70-74,55647,2043138
Poland,2023,75-79,49979,1182384
Poland,2023,80-84,52123,799155
Poland,2023,85+,120326,796064
Portugal,2011,0-4,371,499554
Portugal,2011,10-14,53,563608
Portugal,2011,15-19,163,567144
Portugal,2011,20-24,259,584024
Portugal,2011,25-29,308,662622
Portugal,2011,30-34,521,781969
Portugal,2011,35-39,843,827511
Portugal,2011,40-44,1348,776647
Portugal,2011,45-49,2134,780201
Portugal,2011,5-9,65,532011
Portugal,2011,50-54,3090,725500
Portugal,2011,55-59,3881,674676
Portugal,2011,60-64,5018,620832
Portugal,2011,65-69,6448,536679
Portugal,2011,70-74,9624,492639
Portugal,2011,75-79,14901,428859
Portugal,2011,80-84,19239,293074
Portugal,2011,85+,34567,225171
Portugal,2012,0-4,367,494741
Portugal,2012,10-14,70,560709
Portugal,2012,15-19,125,558449
Portugal,2012,20-24,232,578016
Portugal,2012,25-29,279,635925
Portugal,2012,30-34,463,747882
Portugal,2012,35-39,827,829990
Portugal,2012,40-44,1320,779270
Portugal,2012,45-49,2083,778047
Portugal,2012,5-9,57,526703
Portugal,2012,50-54,2941,735609
Portugal,2012,55-59,3815,675375
Portugal,2012,60-64,4986,633696
Portugal,2012,65-69,6632,548611
Portugal,2012,70-74,9385,480877
Portugal,2012,75-79,15054,430384
Portugal,2012,80-84,20337,311828
Portugal,2012,85+,38631,252838
Portugal,2013,0-4,316,485165
Portugal,2013,10-14,58,557118
Portugal,2013,15-19,121,551985
Portugal,2013,20-24,212,570446
Portugal,2013,25-29,265,605309
Portugal,2013,30-34,393,714701
Portugal,2013,35-39,753,825954
Portugal,2013,40-44,1213,784602
Portugal,2013,45-49,1999,773120
Portugal,2013,5-9,45,517723
Portugal,2013,50-54,2964,742214
Portugal,2013,55-59,3843,679551
Portugal,2013,60-64,5213,646758
Portugal,2013,65-69,6665,558976
Portugal,2013,70-74,9051,477043
Portugal,2013,75-79,14514,430222
Portugal,2013,80-84,20058,320635
Portugal,2013,85+,38871,262367
Portugal,2014,0-4,291,466541
Portugal,2014,10-14,50,552624
Portugal,2014,15-19,135,547284
Portugal,2014,20-24,182,562395
Portugal,2014,25-29,257,581043
Portugal,2014,30-34,382,688140
Portugal,2014,35-39,701,809698
Portugal,2014,40-44,1168,789321
Portugal,2014,45-49,1848,767351
Portugal,2014,5-9,45,511837
Portugal,2014,50-54,2902,747484
Portugal,2014,55-59,3881,688338
Portugal,2014,60-64,4827,644335
Portugal,2014,65-69,6567,576221
Portugal,2014,70-74,8717,477976
Portugal,2014,75-79,13925,432940
Portugal,2014,80-84,19614,325736
Portugal,2014,85+,39351,274828
Portugal,2015,0-4,308,451569
Portugal,2015,10-14,45,542413
Portugal,2015,15-19,120,551643
Portugal,2015,20-24,182,553280
Portugal,2015,25-29,226,559416
Portugal,2015,30-34,333,665173
Portugal,2015,35-39,610,785116
Portugal,2015,40-44,1136,797884
Portugal,2015,45-49,1828,758958
Portugal,2015,5-9,49,504363
Portugal,2015,50-54,2732,756461
Portugal,2015,55-59,3717,694810
Portugal,2015,60-64,5086,648575
Portugal,2015,65-69,6690,587504
Portugal,2015,70-74,8939,483847
Portugal,2015,75-79,13876,436031
Portugal,2015,80-84,20331,330528
Portugal,2015,85+,42331,287550
Portugal,2016,0-4,334,436661
Portugal,2016,10-14,50,531573
Portugal,2016,15-19,128,560042
Portugal,2016,20-24,182,546040
Portugal,2016,25-29,207,551466
Portugal,2016,30-34,260,637280
Portugal,2016,35-39,582,760185
Portugal,2016,40-44,1127,806604
Portugal,2016,45-49,1711,756632
Portugal,2016,5-9,30,499029
Portugal,2016,50-54,2839,758266
Portugal,2016,55-59,3926,705053
Portugal,2016,60-64,5195,654712
Portugal,2016,65-69,6923,596549
Portugal,2016,70-74,9150,499643
Portugal,2016,75-79,13847,432734
Portugal,2016,80-84,20168,337463
Portugal,2016,85+,43914,298622
Portugal,2017,0-4,281,427131
Portugal,2017,10-14,47,525896
Portugal,2017,15-19,117,558156
Portugal,2017,20-24,195,539439
Portugal,2017,25-29,240,547476
Portugal,2017,30-34,307,612647
